point_index,coord_point_id,grid_x,grid_y,easting_m,northing_m,longitude,latitude
244,utm50n_500m_x1021_y-8521,1021,-8521,510749.999999999709,4260749.999999999069,117.123274344695,38.495037691582
245,utm50n_500m_x1021_y-8522,1021,-8522,510750.000000000175,4261250.000000000931,117.123282024229,38.499543748334
246,utm50n_500m_x1021_y-8523,1021,-8523,510749.999999999127,4261750.000000000931,117.123289705479,38.504049801609
247,utm50n_500m_x1021_y-8524,1021,-8524,510750.000000000466,4262250.000000000000,117.123297388446,38.508555851406
248,utm50n_500m_x1021_y-8525,1021,-8525,510749.999999999010,4262750.000000000931,117.123305073130,38.513061897725
249,utm50n_500m_x1021_y-8526,1021,-8526,510750.000000000815,4263250.000000000000,117.123312759532,38.517567940567
250,utm50n_500m_x1021_y-8527,1021,-8527,510750.000000000524,4263749.999999999069,117.123320447651,38.522073979930
251,utm50n_500m_x1021_y-8528,1021,-8528,510749.999999999884,4264250.000000000931,117.123328137489,38.526580015814
252,utm50n_500m_x1021_y-8529,1021,-8529,510750.000000000291,4264750.000000000000,117.123335829046,38.531086048221
253,utm50n_500m_x1021_y-8530,1021,-8530,510750.000000001048,4265250.000000000000,117.123343522323,38.535592077149
254,utm50n_500m_x1021_y-8531,1021,-8531,510749.999999999127,4265750.000000000000,117.123351217319,38.540098102598
255,utm50n_500m_x1021_y-8532,1021,-8532,510750.000000000407,4266250.000000000931,117.123358914035,38.544604124568
256,utm50n_500m_x1021_y-8533,1021,-8533,510749.999999999709,4266750.000000000000,117.123366612471,38.549110143060
257,utm50n_500m_x1021_y-8534,1021,-8534,510750.000000000640,4267250.000000000000,117.123374312628,38.553616158073
258,utm50n_500m_x1021_y-8535,1021,-8535,510750.000000000175,4267750.000000000931,117.123382014507,38.558122169606
259,utm50n_500m_x1021_y-8536,1021,-8536,510749.999999999884,4268250.000000000931,117.123389718108,38.562628177661
260,utm50n_500m_x1021_y-8537,1021,-8537,510750.000000000873,4268750.000000000000,117.123397423430,38.567134182236
261,utm50n_500m_x1021_y-8538,1021,-8538,510750.000000000407,4269250.000000000000,117.123405130476,38.571640183331
262,utm50n_500m_x1021_y-8539,1021,-8539,510749.999999999534,4269750.000000000000,117.123412839244,38.576146180947
263,utm50n_500m_x1021_y-8540,1021,-8540,510749.999999999709,4270250.000000000931,117.123420549735,38.580652175083
264,utm50n_500m_x1021_y-8541,1021,-8541,510750.000000000116,4270749.999999999069,117.123428261951,38.585158165740
265,utm50n_500m_x1021_y-8542,1021,-8542,510749.999999999767,4271250.000000000000,117.123435975891,38.589664152916
266,utm50n_500m_x1021_y-8543,1021,-8543,510750.000000000058,4271750.000000000931,117.123443691555,38.594170136613
267,utm50n_500m_x1022_y-8485,1022,-8485,511249.999999999593,4242750.000000000000,117.128719892722,38.332811194054
268,utm50n_500m_x1022_y-8486,1022,-8486,511250.000000000990,4243249.999999999069,117.128727865066,38.337317374932
269,utm50n_500m_x1022_y-8487,1022,-8487,511249.999999999884,4243750.000000000000,117.128735839191,38.341823552337
270,utm50n_500m_x1022_y-8488,1022,-8488,511249.999999998894,4244250.000000000931,117.128743815096,38.346329726269
271,utm50n_500m_x1022_y-8489,1022,-8489,511250.000000000640,4244749.999999999069,117.128751792783,38.350835896728
272,utm50n_500m_x1022_y-8490,1022,-8490,511250.000000000990,4245250.000000000000,117.128759772252,38.355342063712
273,utm50n_500m_x1022_y-8491,1022,-8491,511250.000000000175,4245750.000000000000,117.128767753503,38.359848227223
274,utm50n_500m_x1022_y-8492,1022,-8492,511250.000000000873,4246250.000000000000,117.128775736537,38.364354387260
275,utm50n_500m_x1022_y-8493,1022,-8493,511249.999999999010,4246750.000000000000,117.128783721355,38.368860543823
276,utm50n_500m_x1022_y-8494,1022,-8494,511249.999999999127,4247250.000000000000,117.128791707955,38.373366696912
277,utm50n_500m_x1022_y-8495,1022,-8495,511249.999999999185,4247750.000000000000,117.128799696341,38.377872846527
278,utm50n_500m_x1022_y-8496,1022,-8496,511249.999999999709,4248250.000000000000,117.128807686510,38.382378992667
279,utm50n_500m_x1022_y-8497,1022,-8497,511250.000000000815,4248749.999999999069,117.128815678465,38.386885135332
280,utm50n_500m_x1022_y-8498,1022,-8498,511250.000000000524,4249250.000000000000,117.128823672205,38.391391274523
281,utm50n_500m_x1022_y-8499,1022,-8499,511249.999999999010,4249750.000000000000,117.128831667730,38.395897410240
282,utm50n_500m_x1022_y-8500,1022,-8500,511250.000000000990,4250250.000000000931,117.128839665042,38.400403542481
283,utm50n_500m_x1022_y-8501,1022,-8501,511250.000000000000,4250750.000000000000,117.128847664141,38.404909671247
284,utm50n_500m_x1022_y-8502,1022,-8502,511250.000000000524,4251250.000000000000,117.128855665026,38.409415796538
285,utm50n_500m_x1022_y-8503,1022,-8503,511250.000000000640,4251750.000000000000,117.128863667700,38.413921918354
286,utm50n_500m_x1022_y-8504,1022,-8504,511250.000000000466,4252249.999999999069,117.128871672161,38.418428036694
287,utm50n_500m_x1022_y-8505,1022,-8505,511250.000000000116,4252750.000000000000,117.128879678410,38.422934151559
288,utm50n_500m_x1022_y-8506,1022,-8506,511249.999999999709,4253250.000000000000,117.128887686449,38.427440262949
289,utm50n_500m_x1022_y-8507,1022,-8507,511249.999999999360,4253750.000000000000,117.128895696276,38.431946370862
290,utm50n_500m_x1022_y-8508,1022,-8508,511249.999999999185,4254250.000000000000,117.128903707894,38.436452475300
291,utm50n_500m_x1022_y-8509,1022,-8509,511249.999999999185,4254750.000000000000,117.128911721301,38.440958576261
292,utm50n_500m_x1022_y-8510,1022,-8510,511249.999999999593,4255250.000000000000,117.128919736499,38.445464673746
293,utm50n_500m_x1022_y-8511,1022,-8511,511250.000000000407,4255749.999999999069,117.128927753488,38.449970767756
294,utm50n_500m_x1022_y-8512,1022,-8512,511249.999999999185,4256250.000000000000,117.128935772269,38.454476858288
295,utm50n_500m_x1022_y-8513,1022,-8513,511250.000000000815,4256750.000000000000,117.128943792841,38.458982945344
296,utm50n_500m_x1022_y-8514,1022,-8514,511250.000000000524,4257250.000000000000,117.128951815205,38.463489028924
297,utm50n_500m_x1022_y-8515,1022,-8515,511250.000000000815,4257750.000000000000,117.128959839362,38.467995109027
298,utm50n_500m_x1022_y-8516,1022,-8516,511249.999999999127,4258250.000000000000,117.128967865313,38.472501185653
299,utm50n_500m_x1022_y-8517,1022,-8517,511250.000000000175,4258750.000000001863,117.128975893057,38.477007258801
300,utm50n_500m_x1022_y-8518,1022,-8518,511249.999999999302,4259250.000000000000,117.128983922595,38.481513328473
301,utm50n_500m_x1022_y-8519,1022,-8519,511250.000000000873,4259749.999999999069,117.128991953927,38.486019394667
302,utm50n_500m_x1022_y-8520,1022,-8520,511250.000000000582,4260250.000000000000,117.128999987054,38.490525457384
303,utm50n_500m_x1022_y-8521,1022,-8521,511250.000000000407,4260750.000000000000,117.129008021977,38.495031516624
304,utm50n_500m_x1022_y-8522,1022,-8522,511250.000000000175,4261250.000000000931,117.129016058695,38.499537572386
305,utm50n_500m_x1022_y-8523,1022,-8523,511250.000000000058,4261750.000000000000,117.129024097210,38.504043624670
306,utm50n_500m_x1022_y-8524,1022,-8524,511249.999999999709,4262250.000000000000,117.129032137521,38.508549673476
307,utm50n_500m_x1022_y-8525,1022,-8525,511249.999999998894,4262749.999999999069,117.129040179629,38.513055718804
308,utm50n_500m_x1022_y-8526,1022,-8526,511249.999999999884,4263250.000000000000,117.129048223534,38.517561760655
309,utm50n_500m_x1022_y-8527,1022,-8527,511250.000000000175,4263750.000000000000,117.129056269238,38.522067799026
310,utm50n_500m_x1022_y-8528,1022,-8528,511249.999999999767,4264250.000000001863,117.129064316740,38.526573833920
311,utm50n_500m_x1022_y-8529,1022,-8529,511250.000000000524,4264750.000000000000,117.129072366040,38.531079865335
312,utm50n_500m_x1022_y-8530,1022,-8530,511250.000000000058,4265250.000000000000,117.129080417140,38.535585893271
313,utm50n_500m_x1022_y-8531,1022,-8531,511250.000000000407,4265750.000000000000,117.129088470040,38.540091917729
314,utm50n_500m_x1022_y-8532,1022,-8532,511249.999999998952,4266250.000000000931,117.129096524739,38.544597938708
315,utm50n_500m_x1022_y-8533,1022,-8533,511250.000000000058,4266750.000000000000,117.129104581239,38.549103956207
316,utm50n_500m_x1022_y-8534,1022,-8534,511249.999999999010,4267249.999999999069,117.129112639540,38.553609970228
317,utm50n_500m_x1022_y-8535,1022,-8535,511250.000000000000,4267750.000000000000,117.129120699643,38.558115980770
318,utm50n_500m_x1022_y-8536,1022,-8536,511250.000000000407,4268250.000000000000,117.129128761547,38.562621987832
319,utm50n_500m_x1022_y-8537,1022,-8537,511249.999999999884,4268750.000000000000,117.129136825254,38.567127991414
320,utm50n_500m_x1022_y-8538,1022,-8538,511250.000000000466,4269250.000000000000,117.129144890763,38.571633991517
321,utm50n_500m_x1022_y-8539,1022,-8539,511249.999999999593,4269750.000000000931,117.129152958075,38.576139988141
322,utm50n_500m_x1022_y-8540,1022,-8540,511249.999999999127,4270250.000000001863,117.129161027191,38.580645981284
323,utm50n_500m_x1022_y-8541,1022,-8541,511250.000000000873,4270750.000000000000,117.129169098111,38.585151970948
324,utm50n_500m_x1022_y-8542,1022,-8542,511250.000000000116,4271250.000000000931,117.129177170836,38.589657957131
325,utm50n_500m_x1022_y-8543,1022,-8543,511250.000000000873,4271750.000000000000,117.129185245365,38.594163939834
326,utm50n_500m_x1022_y-8544,1022,-8544,511250.000000000466,4272250.000000000931,117.129193321700,38.598669919057
327,utm50n_500m_x1023_y-8485,1023,-8485,511749.999999999418,4242750.000000000000,117.134440762588,38.332804775615
328,utm50n_500m_x1023_y-8486,1023,-8486,511750.000000000175,4243250.000000000000,117.134449089255,38.337310955462
329,utm50n_500m_x1023_y-8487,1023,-8487,511750.000000000058,4243750.000000000000,117.134457417782,38.341817131836
330,utm50n_500m_x1023_y-8488,1023,-8488,511750.000000000058,4244250.000000000000,117.134465748168,38.346323304737
331,utm50n_500m_x1023_y-8489,1023,-8489,511750.000000001106,4244750.000000000000,117.134474080416,38.350829474164
332,utm50n_500m_x1023_y-8490,1023,-8490,511749.999999999534,4245250.000000000000,117.134482414524,38.355335640117
333,utm50n_500m_x1023_y-8491,1023,-8491,511750.000000000815,4245750.000000000000,117.134490750494,38.359841802596
334,utm50n_500m_x1023_y-8492,1023,-8492,511749.999999999127,4246250.000000000000,117.134499088326,38.364347961601
335,utm50n_500m_x1023_y-8493,1023,-8493,511749.999999999593,4246749.999999999069,117.134507428021,38.368854117132
336,utm50n_500m_x1023_y-8494,1023,-8494,511750.000000001048,4247250.000000000000,117.134515769579,38.373360269189
337,utm50n_500m_x1023_y-8495,1023,-8495,511749.999999999767,4247750.000000000931,117.134524113000,38.377866417772
338,utm50n_500m_x1023_y-8496,1023,-8496,511750.000000001048,4248250.000000000931,117.134532458284,38.382372562880
339,utm50n_500m_x1023_y-8497,1023,-8497,511749.999999998952,4248750.000000000000,117.134540805433,38.386878704513
340,utm50n_500m_x1023_y-8498,1023,-8498,511750.000000001048,4249250.000000000931,117.134549154447,38.391384842671
341,utm50n_500m_x1023_y-8499,1023,-8499,511749.999999999127,4249750.000000000000,117.134557505326,38.395890977355
342,utm50n_500m_x1023_y-8500,1023,-8500,511750.000000000640,4250250.000000000931,117.134565858071,38.400397108563
343,utm50n_500m_x1023_y-8501,1023,-8501,511749.999999999709,4250750.000000000000,117.134574212681,38.404903236296
344,utm50n_500m_x1023_y-8502,1023,-8502,511749.999999999127,4251250.000000000000,117.134582569159,38.409409360555
345,utm50n_500m_x1023_y-8503,1023,-8503,511749.999999999825,4251750.000000000000,117.134590927503,38.413915481337
346,utm50n_500m_x1023_y-8504,1023,-8504,511750.000000000058,4252250.000000000931,117.134599287714,38.418421598644
347,utm50n_500m_x1023_y-8505,1023,-8505,511750.000000000698,4252750.000000000931,117.134607649794,38.422927712476
348,utm50n_500m_x1023_y-8506,1023,-8506,511750.000000000116,4253250.000000000000,117.134616013741,38.427433822831
349,utm50n_500m_x1023_y-8507,1023,-8507,511749.999999998952,4253750.000000000931,117.134624379558,38.431939929711
350,utm50n_500m_x1023_y-8508,1023,-8508,511750.000000000058,4254250.000000000000,117.134632747244,38.436446033115
351,utm50n_500m_x1023_y-8509,1023,-8509,511749.999999999709,4254750.000000000931,117.134641116799,38.440952133043
352,utm50n_500m_x1023_y-8510,1023,-8510,511750.000000000582,4255250.000000000931,117.134649488225,38.445458229494
353,utm50n_500m_x1023_y-8511,1023,-8511,511749.999999998952,4255750.000000000000,117.134657861521,38.449964322469
354,utm50n_500m_x1023_y-8512,1023,-8512,511749.999999999884,4256250.000000000931,117.134666236688,38.454470411967
355,utm50n_500m_x1023_y-8513,1023,-8513,511749.999999999418,4256750.000000000000,117.134674613727,38.458976497989
356,utm50n_500m_x1023_y-8514,1023,-8514,511750.000000000407,4257250.000000000000,117.134682992637,38.463482580534
357,utm50n_500m_x1023_y-8515,1023,-8515,511750.000000000990,4257750.000000000931,117.134691373420,38.467988659602
358,utm50n_500m_x1023_y-8516,1023,-8516,511749.999999999709,4258250.000000000931,117.134699756076,38.472494735193
359,utm50n_500m_x1023_y-8517,1023,-8517,511749.999999999127,4258750.000000000000,117.134708140605,38.477000807307
360,utm50n_500m_x1023_y-8518,1023,-8518,511749.999999999825,4259250.000000000000,117.134716527008,38.481506875943
361,utm50n_500m_x1023_y-8519,1023,-8519,511750.000000000116,4259749.999999999069,117.134724915285,38.486012941102
362,utm50n_500m_x1023_y-8520,1023,-8520,511750.000000000407,4260250.000000001863,117.134733305436,38.490519002784
363,utm50n_500m_x1023_y-8521,1023,-8521,511750.000000001048,4260750.000000000931,117.134741697463,38.495025060988
364,utm50n_500m_x1023_y-8522,1023,-8522,511750.000000000407,4261250.000000000931,117.134750091366,38.499531115715
365,utm50n_500m_x1023_y-8523,1023,-8523,511749.999999998894,4261750.000000000931,117.134758487144,38.504037166963
366,utm50n_500m_x1023_y-8524,1023,-8524,511749.999999999127,4262250.000000000000,117.134766884799,38.508543214733
367,utm50n_500m_x1023_y-8525,1023,-8525,511749.999999999185,4262750.000000000000,117.134775284330,38.513049259026
368,utm50n_500m_x1023_y-8526,1023,-8526,511749.999999999709,4263249.999999999069,117.134783685739,38.517555299840
369,utm50n_500m_x1023_y-8527,1023,-8527,511750.000000000815,4263750.000000000000,117.134792089026,38.522061337175
370,utm50n_500m_x1023_y-8528,1023,-8528,511750.000000000698,4264250.000000000931,117.134800494191,38.526567371032
371,utm50n_500m_x1023_y-8529,1023,-8529,511749.999999999767,4264750.000000000000,117.134808901235,38.531073401411
372,utm50n_500m_x1023_y-8530,1023,-8530,511750.000000000524,4265249.999999999069,117.134817310158,38.535579428311
373,utm50n_500m_x1023_y-8531,1023,-8531,511750.000000001048,4265750.000000000000,117.134825720961,38.540085451732
374,utm50n_500m_x1023_y-8532,1023,-8532,511749.999999999476,4266250.000000000931,117.134834133643,38.544591471673
375,utm50n_500m_x1023_y-8533,1023,-8533,511750.000000000466,4266750.000000000000,117.134842548207,38.549097488136
376,utm50n_500m_x1023_y-8534,1023,-8534,511749.999999999825,4267250.000000000000,117.134850964651,38.553603501120
377,utm50n_500m_x1023_y-8535,1023,-8535,511750.000000000116,4267749.999999999069,117.134859382977,38.558109510624
378,utm50n_500m_x1023_y-8536,1023,-8536,511749.999999999360,4268250.000000000000,117.134867803184,38.562615516649
379,utm50n_500m_x1023_y-8537,1023,-8537,511750.000000000000,4268750.000000000000,117.134876225274,38.567121519194
380,utm50n_500m_x1023_y-8538,1023,-8538,511749.999999999825,4269250.000000000000,117.134884649247,38.571627518259
381,utm50n_500m_x1023_y-8539,1023,-8539,511749.999999999302,4269749.999999999069,117.134893075103,38.576133513845
382,utm50n_500m_x1023_y-8540,1023,-8540,511750.000000000815,4270250.000000000000,117.134901502843,38.580639505950
383,utm50n_500m_x1023_y-8541,1023,-8541,511749.999999999825,4270750.000000000000,117.134909932467,38.585145494576
384,utm50n_500m_x1023_y-8542,1023,-8542,511749.999999999010,4271250.000000001863,117.134918363976,38.589651479721
385,utm50n_500m_x1023_y-8543,1023,-8543,511750.000000000524,4271750.000000000000,117.134926797370,38.594157461386
386,utm50n_500m_x1023_y-8544,1023,-8544,511750.000000000175,4272250.000000000931,117.134935232649,38.598663439571
387,utm50n_500m_x1024_y-8465,1024,-8465,512249.999999999593,4232750.000000000000,117.139988417270,38.242673773436
388,utm50n_500m_x1024_y-8485,1024,-8485,512250.000000000990,4242750.000000000000,117.140161630595,38.332798078115
389,utm50n_500m_x1024_y-8486,1024,-8486,512250.000000000175,4243250.000000000000,117.140170311584,38.337304256887
390,utm50n_500m_x1024_y-8487,1024,-8487,512250.000000000175,4243750.000000000000,117.140178994512,38.341810432185
391,utm50n_500m_x1024_y-8488,1024,-8488,512250.000000000175,4244250.000000000000,117.140187679380,38.346316604009
392,utm50n_500m_x1024_y-8489,1024,-8489,512249.999999999593,4244750.000000000000,117.140196366187,38.350822772360
393,utm50n_500m_x1024_y-8490,1024,-8490,512249.999999999767,4245250.000000000000,117.140205054935,38.355328937237
394,utm50n_500m_x1024_y-8491,1024,-8491,512250.000000000000,4245750.000000000000,117.140213745623,38.359835098640
