coord_point_id,grid_x,grid_y,easting_m,northing_m,longitude,latitude,worldcover_tree_fraction,worldcover_shrubland_fraction,worldcover_grassland_fraction,worldcover_cropland_fraction,worldcover_built_fraction,worldcover_bare_fraction,worldcover_snow_ice_fraction,worldcover_water_fraction,worldcover_wetland_fraction,worldcover_mangrove_fraction,worldcover_moss_lichen_fraction,worldcover_support_fraction,worldcover_dominant_class,worldcover_dominant_fraction,point_class
utm50n_500m_x1019_y-8502,1019,-8502,509750.0000000004,4251250.0,117.1116749422227,38.40943342554768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8503,1019,-8503,509750.0000000002,4251750.000000001,117.11168187788068,38.413939550193525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8504,1019,-8504,509750.00000000006,4252250.000000001,117.1116888150882,38.418445671364296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1019_y-8505,1019,-8505,509750.00000000047,4252750.000000002,117.11169575384568,38.42295178905989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8506,1019,-8506,509750.0,4253250.0,117.11170269415346,38.42745790328016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8507,1019,-8507,509749.99999999936,4253750.000000001,117.11170963601194,38.43196401402502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8508,1019,-8508,509749.9999999992,4254250.0,117.11171657942148,38.43647012129429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8509,1019,-8509,509750.0000000002,4254750.000000001,117.11172352438248,38.44097622508792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8510,1019,-8510,509750.0000000007,4255249.999999999,117.11173047089524,38.4454823254057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,1.0,other_vegetation
utm50n_500m_x1019_y-8511,1019,-8511,509749.9999999992,4255750.000000001,117.1117374189602,38.44998842224761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8512,1019,-8512,509750.0000000008,4256250.0,117.11174436857776,38.45449451561342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8513,1019,-8513,509749.9999999994,4256750.0,117.1117513197482,38.45900060550306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1019_y-8514,1019,-8514,509750.0000000001,4257250.0,117.111758272472,38.463506691916415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8515,1019,-8515,509749.99999999895,4257750.000000001,117.11176522674944,38.46801277485336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8516,1019,-8516,509750.00000000105,4258250.000000001,117.11177218258096,38.472518854313726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8522,1019,-8522,509749.99999999895,4261250.0,117.11181395022626,38.49955525806155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8523,1019,-8523,509750.0000000011,4261750.000000001,117.11182091694673,38.50406131318264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8524,1019,-8524,509749.9999999996,4262249.999999999,117.1118278852242,38.50856736482617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8525,1019,-8525,509749.9999999993,4262750.0,117.11183485505914,38.51307341299208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8526,1019,-8526,509750.0000000007,4263250.0,117.11184182645192,38.51757945768019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8527,1019,-8527,509749.9999999998,4263750.0,117.11184879940284,38.522085498890405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8528,1019,-8528,509749.9999999993,4264250.000000001,117.11185577391235,38.52659153662261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8529,1019,-8529,509749.99999999953,4264750.0,117.11186274998084,38.531097570876646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8530,1019,-8530,509750.00000000105,4265250.0,117.11186972760864,38.53560360165241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8531,1019,-8531,509749.9999999997,4265749.999999999,117.1118767067961,38.540109628949786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8532,1019,-8532,509750.0000000004,4266250.0,117.11188368754368,38.54461565276866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8533,1019,-8533,509749.99999999895,4266750.0,117.11189066985168,38.54912167310889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8534,1019,-8534,509750.0000000002,4267250.0,117.11189765372052,38.55362768997036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8535,1019,-8535,509750.0000000002,4267750.0,117.1119046391506,38.55813370335295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8536,1019,-8536,509749.9999999992,4268250.0,117.11191162614224,38.562639713256544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8537,1019,-8537,509749.9999999997,4268750.0,117.11191861469584,38.56714571968101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1019_y-8538,1019,-8538,509749.99999999977,4269250.000000001,117.1119256048118,38.57165172262624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8539,1019,-8539,509749.9999999999,4269750.0,117.11193259649048,38.57615772209208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8540,1019,-8540,509750.0000000002,4270250.000000001,117.11193958973227,38.58066371807846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1019_y-8541,1019,-8541,509750.000000001,4270750.0,117.11194658453752,38.58516971058519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8487,1020,-8487,510249.9999999991,4243750.0,117.1172926767444,38.341835555888586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8488,1020,-8488,510250.0000000001,4244250.000000001,117.11729994368608,38.34634173174853,0.0,0.0454545454545454,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.9545454545454546,cropland
utm50n_500m_x1020_y-8489,1020,-8489,510250.0000000006,4244750.0,117.11730721225094,38.35084790413517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8490,1020,-8490,510249.9999999998,4245250.0,117.11731448243933,38.3553540730484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8491,1020,-8491,510249.9999999991,4245750.0,117.11732175425163,38.35986023848809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8492,1020,-8492,510250.0,4246250.0,117.1173290276883,38.36436640045411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8493,1020,-8493,510249.9999999994,4246750.0,117.11733630274966,38.368872558946336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8494,1020,-8494,510250.0000000009,4247250.0,117.11734357943617,38.373378713964655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8495,1020,-8495,510249.9999999992,4247749.999999999,117.11735085774814,38.37788486550891,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8496,1020,-8496,510250.0000000003,4248250.000000002,117.11735813768604,38.38239101357903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8497,1020,-8497,510250.0000000009,4248750.000000001,117.11736541925022,38.38689715817483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8498,1020,-8498,510250.0000000001,4249250.0,117.11737270244106,38.39140329929621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8499,1020,-8499,510249.9999999994,4249750.0,117.11737998725896,38.39590943694305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8500,1020,-8500,510250.00000000006,4250249.999999999,117.11738727370437,38.40041557111521,0.0,0.0,0.4661016949152541,0.5338983050847457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.5338983050847457,cropland
utm50n_500m_x1020_y-8501,1020,-8501,510249.99999999895,4250750.000000001,117.11739456177756,38.40492170181261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8502,1020,-8502,510249.99999999953,4251250.000000001,117.11740185147906,38.40942782903507,0.0,0.0015384615384615,0.0246153846153846,0.973846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.973846153846154,cropland
utm50n_500m_x1020_y-8503,1020,-8503,510250.0000000009,4251750.000000002,117.1174091428092,38.413933952782486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8504,1020,-8504,510250.0,4252249.999999999,117.11741643576832,38.418440073054704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1020_y-8505,1020,-8505,510250.00000000006,4252750.0,117.1174237303569,38.42294618985167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8506,1020,-8506,510250.0000000003,4253250.0,117.1174310265753,38.4274523031732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8507,1020,-8507,510249.9999999997,4253750.000000002,117.1174383244239,38.43195841301922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8508,1020,-8508,510249.9999999994,4254250.0,117.1174456239031,38.43646451938952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8509,1020,-8509,510250.0000000008,4254750.0,117.11745292501332,38.440970622284055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8510,1020,-8510,510250.0000000004,4255249.999999999,117.11746022775488,38.44547672170266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8511,1020,-8511,510249.9999999995,4255750.0,117.11746753212825,38.44998281764525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8512,1020,-8512,510249.9999999993,4256250.000000001,117.1174748381338,38.45448891011168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8513,1020,-8513,510250.0000000009,4256750.0,117.11748214577192,38.4589949991018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1020_y-8514,1020,-8514,510249.99999999895,4257250.0,117.117489455043,38.46350108461552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,1.0,other_vegetation
utm50n_500m_x1020_y-8515,1020,-8515,510250.00000000105,4257750.0,117.11749676594744,38.468007166652704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8516,1020,-8516,510249.9999999995,4258250.0,117.11750407848562,38.47251324521323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8517,1020,-8517,510249.9999999998,4258750.0,117.11751139265796,38.477019320296975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1020_y-8518,1020,-8518,510250.0000000009,4259249.999999999,117.11751870846489,38.4815253919038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8519,1020,-8519,510249.99999999953,4259750.000000001,117.11752602590668,38.48603146003363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8520,1020,-8520,510250.000000001,4260250.0,117.11753334498384,38.49053752468628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8521,1020,-8521,510249.9999999998,4260750.0,117.1175406656967,38.49504358586166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8522,1020,-8522,510249.9999999993,4261250.000000001,117.11754798804569,38.49954964355965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8523,1020,-8523,510250.0000000004,4261750.0,117.1175553120312,38.5040556977801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8524,1020,-8524,510249.9999999997,4262250.0,117.11756263765363,38.50856174852292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8525,1020,-8525,510250.0000000004,4262750.0,117.11756996491336,38.51306779578797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8526,1020,-8526,510249.9999999991,4263250.000000001,117.1175772938108,38.51757383957514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8527,1020,-8527,510249.9999999991,4263749.999999999,117.11758462434632,38.52207987988427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8528,1020,-8528,510249.99999999895,4264250.0,117.11759195652036,38.52658591671529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8529,1020,-8529,510249.99999999977,4264750.000000001,117.11759929033327,38.53109195006806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8530,1020,-8530,510250.0000000002,4265249.999999999,117.1176066257855,38.53559797994241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8531,1020,-8531,510249.999999999,4265750.0,117.11761396287736,38.54010400633829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8532,1020,-8532,510249.99999999936,4266250.0,117.11762130160936,38.54461002925554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8533,1020,-8533,510249.9999999998,4266750.0,117.1176286419818,38.54911604869403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8534,1020,-8534,510249.9999999992,4267250.0,117.11763598399511,38.55362206465366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8535,1020,-8535,510250.0000000005,4267750.0,117.11764332764972,38.5581280771343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8536,1020,-8536,510250.0000000003,4268250.0,117.117650672946,38.56263408613583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8537,1020,-8537,510249.9999999992,4268750.0,117.11765801988432,38.56714009165812,0.0445468509984638,0.0,0.2181259600614439,0.7373271889400921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.7373271889400921,cropland
utm50n_500m_x1020_y-8538,1020,-8538,510250.0000000005,4269250.000000001,117.11766536846513,38.57164609370106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8539,1020,-8539,510250.0000000006,4269749.999999999,117.11767271868877,38.57615209226449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8540,1020,-8540,510250.0000000001,4270250.000000001,117.11768007055568,38.58065808734837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1020_y-8541,1020,-8541,510250.0,4270749.999999999,117.11768742406625,38.58516407895248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8485,1021,-8485,510750.0000000004,4242750.0,117.12299902107624,38.33281733343188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8486,1021,-8486,510749.9999999998,4243250.0,117.1230066390966,38.33732351529664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8487,1021,-8487,510749.99999999953,4243750.0,117.12301425881844,38.34182969368825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1021_y-8488,1021,-8488,510749.9999999995,4244250.000000001,117.1230218802422,38.34633586860658,0.0,0.0,0.0300462249614791,0.9699537750385208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.9699537750385208,cropland
utm50n_500m_x1021_y-8489,1021,-8489,510749.9999999994,4244750.000000001,117.12302950336831,38.350842040051496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8490,1021,-8490,510749.9999999991,4245250.000000001,117.12303712819715,38.355348208022896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8491,1021,-8491,510750.00000000047,4245750.0,117.12304475472918,38.359854372520616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8492,1021,-8492,510750.0000000011,4246250.0,117.12305238296476,38.36436053354458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8493,1021,-8493,510750.0000000008,4246749.999999999,117.1230600129043,38.36886669109461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8494,1021,-8494,510749.9999999992,4247250.000000001,117.1230676445482,38.37337284517064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8495,1021,-8495,510750.0000000005,4247750.0,117.12307527789696,38.37787899577248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8496,1021,-8496,510750.0,4248250.0,117.12308291295088,38.382385142900056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8497,1021,-8497,510749.9999999996,4248750.0,117.12309054971044,38.386891286553215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8498,1021,-8498,510749.9999999989,4249250.0,117.123098188176,38.39139742673184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8499,1021,-8499,510749.9999999999,4249750.0,117.12310582834802,38.3959035634358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8500,1021,-8500,510749.9999999999,4250249.999999999,117.12311347022688,38.40040969666497,0.0,0.0,0.0,0.0,0.2521202775636083,0.7478797224363917,0.0,0.0,0.0,0.0,0.0,1.0,bare,0.7478797224363917,bare
utm50n_500m_x1021_y-8501,1021,-8501,510750.0000000008,4250750.0,117.123121113813,38.404915826419256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8502,1021,-8502,510750.0000000001,4251249.999999999,117.1231287591068,38.40942195269849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8503,1021,-8503,510749.99999999953,4251750.0,117.12313640610869,38.41392807550257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8504,1021,-8504,510750.000000001,4252250.0,117.12314405481904,38.41843419483136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1021_y-8505,1021,-8505,510749.99999999953,4252749.999999999,117.12315170523831,38.42294031068474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8506,1021,-8506,510749.9999999992,4253250.0,117.12315935736692,38.4274464230626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8507,1021,-8507,510749.9999999997,4253750.0,117.12316701120524,38.43195253196479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8508,1021,-8508,510750.0000000003,4254250.0,117.12317466675373,38.4364586373912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8509,1021,-8509,510750.0000000008,4254750.000000001,117.12318232401276,38.44096473934171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8510,1021,-8510,510750.0000000005,4255249.999999999,117.12318998298277,38.44547083781615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8511,1021,-8511,510749.9999999991,4255750.0,117.1231976436641,38.44997693281448,0.0,0.0,0.0947611710323574,0.9052388289676426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.9052388289676426,cropland
utm50n_500m_x1021_y-8512,1021,-8512,510750.0000000004,4256250.0,117.12320530605729,38.454483024336525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1021_y-8513,1021,-8513,510749.9999999995,4256750.0,117.12321297016264,38.45898911238216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
